Processed MC Number 1553880 | Start: 2024-08-17 21:16:52.128203 | End: 2024-08-17 21:17:02.830694 | Duration: 10.702491 seconds | Data: Record Active
Processed MC Number 1553881 | Start: 2024-08-17 21:17:02.830893 | End: 2024-08-17 21:17:07.205238 | Duration: 4.374345 seconds | Data: Record Inactive
Processed MC Number 1553882 | Start: 2024-08-17 21:17:07.205320 | End: 2024-08-17 21:17:17.434542 | Duration: 10.229222 seconds | Data: Record Active
Processed MC Number 1553883 | Start: 2024-08-17 21:17:17.434748 | End: 2024-08-17 21:17:27.561975 | Duration: 10.127227 seconds | Data: Record Active
Processed MC Number 1553884 | Start: 2024-08-17 21:17:27.562626 | End: 2024-08-17 21:17:37.741411 | Duration: 10.178785 seconds | Data: Record Active
Processed MC Number 1553885 | Start: 2024-08-17 21:17:37.741666 | End: 2024-08-17 21:17:47.788106 | Duration: 10.04644 seconds | Data: Record Active
Processed MC Number 1553886 | Start: 2024-08-17 21:17:47.788378 | End: 2024-08-17 21:17:58.180547 | Duration: 10.392169 seconds | Data: Record Active
Processed MC Number 1553887 | Start: 2024-08-17 21:17:58.180769 | End: 2024-08-17 21:18:03.888944 | Duration: 5.708175 seconds | Data: Record Inactive
Processed MC Number 1553888 | Start: 2024-08-17 21:18:03.889306 | End: 2024-08-17 21:18:08.926555 | Duration: 5.037249 seconds | Data: Record Not Found
Processed MC Number 1553889 | Start: 2024-08-17 21:18:08.926720 | End: 2024-08-17 21:18:21.828819 | Duration: 12.902099 seconds | Data: Record Active
Processed MC Number 1553890 | Start: 2024-08-17 21:18:21.829129 | End: 2024-08-17 21:18:32.409876 | Duration: 10.580747 seconds | Data: Record Active
Processed MC Number 1553891 | Start: 2024-08-17 21:18:32.410153 | End: 2024-08-17 21:18:42.900800 | Duration: 10.490647 seconds | Data: Record Active
Processed MC Number 1553892 | Start: 2024-08-17 21:18:42.900895 | End: 2024-08-17 21:18:53.447656 | Duration: 10.546761 seconds | Data: Record Active
Processed MC Number 1553893 | Start: 2024-08-17 21:18:53.447884 | End: 2024-08-17 21:19:04.638342 | Duration: 11.190458 seconds | Data: Record Active
Processed MC Number 1553894 | Start: 2024-08-17 21:19:04.638674 | End: 2024-08-17 21:19:15.425902 | Duration: 10.787228 seconds | Data: Record Active
Processed MC Number 1553895 | Start: 2024-08-17 21:19:15.426332 | End: 2024-08-17 21:19:25.249492 | Duration: 9.82316 seconds | Data: Record Active
Processed MC Number 1553896 | Start: 2024-08-17 21:19:25.249759 | End: 2024-08-17 21:19:35.056755 | Duration: 9.806996 seconds | Data: Record Active
Processed MC Number 1553897 | Start: 2024-08-17 21:19:35.057039 | End: 2024-08-17 21:19:44.950980 | Duration: 9.893941 seconds | Data: Record Active
Processed MC Number 1553898 | Start: 2024-08-17 21:19:44.951241 | End: 2024-08-17 21:19:54.842706 | Duration: 9.891465 seconds | Data: Record Active
Processed MC Number 1553899 | Start: 2024-08-17 21:19:54.843177 | End: 2024-08-17 21:19:59.061585 | Duration: 4.218408 seconds | Data: Record Not Found
Processed MC Number 1553900 | Start: 2024-08-17 21:19:59.061680 | End: 2024-08-17 21:20:03.230107 | Duration: 4.168427 seconds | Data: Record Inactive
Processed MC Number 1553901 | Start: 2024-08-17 21:20:03.230341 | End: 2024-08-17 21:20:13.031866 | Duration: 9.801525 seconds | Data: Record Active
Processed MC Number 1553902 | Start: 2024-08-17 21:20:13.032163 | End: 2024-08-17 21:20:17.419283 | Duration: 4.38712 seconds | Data: Record Inactive
Processed MC Number 1553903 | Start: 2024-08-17 21:20:17.419451 | End: 2024-08-17 21:20:27.256497 | Duration: 9.837046 seconds | Data: Record Active
Processed MC Number 1553904 | Start: 2024-08-17 21:20:27.256765 | End: 2024-08-17 21:20:37.064152 | Duration: 9.807387 seconds | Data: Record Active
Processed MC Number 1553905 | Start: 2024-08-17 21:20:37.064649 | End: 2024-08-17 21:20:47.021074 | Duration: 9.956425 seconds | Data: Record Active
Processed MC Number 1553906 | Start: 2024-08-17 21:20:47.021196 | End: 2024-08-17 21:20:51.236117 | Duration: 4.214921 seconds | Data: Record Inactive
Processed MC Number 1553907 | Start: 2024-08-17 21:20:51.236224 | End: 2024-08-17 21:21:01.096016 | Duration: 9.859792 seconds | Data: Record Active
Processed MC Number 1553908 | Start: 2024-08-17 21:21:01.096215 | End: 2024-08-17 21:21:10.994335 | Duration: 9.89812 seconds | Data: Record Active
Processed MC Number 1553909 | Start: 2024-08-17 21:21:10.994808 | End: 2024-08-17 21:21:15.219384 | Duration: 4.224576 seconds | Data: Record Not Found
Processed MC Number 1553910 | Start: 2024-08-17 21:21:15.219464 | End: 2024-08-17 21:21:25.048064 | Duration: 9.8286 seconds | Data: Record Active
Processed MC Number 1553911 | Start: 2024-08-17 21:21:25.048352 | End: 2024-08-17 21:21:34.874808 | Duration: 9.826456 seconds | Data: Record Active
Processed MC Number 1553912 | Start: 2024-08-17 21:21:34.875065 | End: 2024-08-17 21:21:39.037895 | Duration: 4.16283 seconds | Data: Record Not Found
Processed MC Number 1553913 | Start: 2024-08-17 21:21:39.038017 | End: 2024-08-17 21:21:49.068163 | Duration: 10.030146 seconds | Data: Record Active
Processed MC Number 1553914 | Start: 2024-08-17 21:21:49.068636 | End: 2024-08-17 21:21:53.247914 | Duration: 4.179278 seconds | Data: Record Not Found
Processed MC Number 1553915 | Start: 2024-08-17 21:21:53.248039 | End: 2024-08-17 21:22:03.142739 | Duration: 9.8947 seconds | Data: Record Active
Processed MC Number 1553916 | Start: 2024-08-17 21:22:03.143155 | End: 2024-08-17 21:22:07.311432 | Duration: 4.168277 seconds | Data: Record Not Found
Processed MC Number 1553917 | Start: 2024-08-17 21:22:07.311512 | End: 2024-08-17 21:22:11.500784 | Duration: 4.189272 seconds | Data: Record Not Found
Processed MC Number 1553918 | Start: 2024-08-17 21:22:11.500913 | End: 2024-08-17 21:22:15.655382 | Duration: 4.154469 seconds | Data: Record Not Found
Processed MC Number 1553919 | Start: 2024-08-17 21:22:15.655610 | End: 2024-08-17 21:22:19.838735 | Duration: 4.183125 seconds | Data: Record Not Found
Processed MC Number 1553920 | Start: 2024-08-17 21:22:19.839063 | End: 2024-08-17 21:22:29.677322 | Duration: 9.838259 seconds | Data: Record Active
Processed MC Number 1553921 | Start: 2024-08-17 21:22:29.677728 | End: 2024-08-17 21:22:39.499318 | Duration: 9.82159 seconds | Data: Record Active
Processed MC Number 1553922 | Start: 2024-08-17 21:22:39.499421 | End: 2024-08-17 21:22:43.670278 | Duration: 4.170857 seconds | Data: Record Not Found
Processed MC Number 1553923 | Start: 2024-08-17 21:22:43.670371 | End: 2024-08-17 21:22:53.681813 | Duration: 10.011442 seconds | Data: Record Active
Processed MC Number 1553924 | Start: 2024-08-17 21:22:53.682095 | End: 2024-08-17 21:23:03.493201 | Duration: 9.811106 seconds | Data: Record Active
Processed MC Number 1553925 | Start: 2024-08-17 21:23:03.493313 | End: 2024-08-17 21:23:07.814605 | Duration: 4.321292 seconds | Data: Record Not Found
Processed MC Number 1553926 | Start: 2024-08-17 21:23:07.814841 | End: 2024-08-17 21:23:17.812940 | Duration: 9.998099 seconds | Data: Record Active
Processed MC Number 1553927 | Start: 2024-08-17 21:23:17.813427 | End: 2024-08-17 21:23:27.846481 | Duration: 10.033054 seconds | Data: Record Active
Processed MC Number 1553928 | Start: 2024-08-17 21:23:27.846566 | End: 2024-08-17 21:23:32.063466 | Duration: 4.2169 seconds | Data: Record Not Found
Processed MC Number 1553929 | Start: 2024-08-17 21:23:32.063844 | End: 2024-08-17 21:23:42.218582 | Duration: 10.154738 seconds | Data: Record Active
Processed MC Number 1553930 | Start: 2024-08-17 21:23:42.218814 | End: 2024-08-17 21:23:58.829081 | Duration: 16.610267 seconds | Data: Record Active
Processed MC Number 1553931 | Start: 2024-08-17 21:23:58.829321 | End: 2024-08-17 21:24:04.070456 | Duration: 5.241135 seconds | Data: Record Not Found
Processed MC Number 1553932 | Start: 2024-08-17 21:24:04.070540 | End: 2024-08-17 21:24:15.993662 | Duration: 11.923122 seconds | Data: Record Active
Processed MC Number 1553933 | Start: 2024-08-17 21:24:15.994043 | End: 2024-08-17 21:24:26.778518 | Duration: 10.784475 seconds | Data: Record Active
Processed MC Number 1553934 | Start: 2024-08-17 21:24:26.778821 | End: 2024-08-17 21:24:36.965811 | Duration: 10.18699 seconds | Data: Record Active
Processed MC Number 1553935 | Start: 2024-08-17 21:24:36.965941 | End: 2024-08-17 21:24:46.891457 | Duration: 9.925516 seconds | Data: Record Active
Processed MC Number 1553936 | Start: 2024-08-17 21:24:46.891696 | End: 2024-08-17 21:24:56.914257 | Duration: 10.022561 seconds | Data: Record Active
Processed MC Number 1553937 | Start: 2024-08-17 21:24:56.914544 | End: 2024-08-17 21:25:06.949566 | Duration: 10.035022 seconds | Data: Record Active
Processed MC Number 1553938 | Start: 2024-08-17 21:25:06.949649 | End: 2024-08-17 21:25:16.945206 | Duration: 9.995557 seconds | Data: Record Active
Processed MC Number 1553939 | Start: 2024-08-17 21:25:16.945413 | End: 2024-08-17 21:25:21.225724 | Duration: 4.280311 seconds | Data: Record Inactive
Processed MC Number 1553940 | Start: 2024-08-17 21:25:21.225930 | End: 2024-08-17 21:25:36.597264 | Duration: 15.371334 seconds | Data: Record Active
Processed MC Number 1553941 | Start: 2024-08-17 21:25:36.597682 | End: 2024-08-17 21:25:52.290164 | Duration: 15.692482 seconds | Data: Record Active
Processed MC Number 1553942 | Start: 2024-08-17 21:25:52.290523 | End: 2024-08-17 21:26:02.365197 | Duration: 10.074674 seconds | Data: Record Active
Processed MC Number 1553943 | Start: 2024-08-17 21:26:02.365356 | End: 2024-08-17 21:26:12.716647 | Duration: 10.351291 seconds | Data: Record Active
Processed MC Number 1553944 | Start: 2024-08-17 21:26:12.720158 | End: 2024-08-17 21:26:16.944390 | Duration: 4.224232 seconds | Data: Record Inactive
Processed MC Number 1553945 | Start: 2024-08-17 21:26:16.944472 | End: 2024-08-17 21:26:21.157376 | Duration: 4.212904 seconds | Data: Record Inactive
Processed MC Number 1553946 | Start: 2024-08-17 21:26:21.157454 | End: 2024-08-17 21:26:31.171735 | Duration: 10.014281 seconds | Data: Record Active
Processed MC Number 1553947 | Start: 2024-08-17 21:26:31.171998 | End: 2024-08-17 21:26:41.189258 | Duration: 10.01726 seconds | Data: Record Active
Processed MC Number 1553948 | Start: 2024-08-17 21:26:41.189560 | End: 2024-08-17 21:26:45.364514 | Duration: 4.174954 seconds | Data: Record Not Found
Processed MC Number 1553949 | Start: 2024-08-17 21:26:45.364892 | End: 2024-08-17 21:26:49.540178 | Duration: 4.175286 seconds | Data: Record Not Found
Processed MC Number 1553950 | Start: 2024-08-17 21:26:49.540264 | End: 2024-08-17 21:27:04.915693 | Duration: 15.375429 seconds | Data: Record Active
Processed MC Number 1553951 | Start: 2024-08-17 21:27:04.915957 | End: 2024-08-17 21:27:18.075281 | Duration: 13.159324 seconds | Data: Record Active
Processed MC Number 1553952 | Start: 2024-08-17 21:27:18.075797 | End: 2024-08-17 21:27:28.860308 | Duration: 10.784511 seconds | Data: Record Active
Processed MC Number 1553953 | Start: 2024-08-17 21:27:28.860551 | End: 2024-08-17 21:27:39.107992 | Duration: 10.247441 seconds | Data: Record Active
Processed MC Number 1553954 | Start: 2024-08-17 21:27:39.108089 | End: 2024-08-17 21:27:43.291133 | Duration: 4.183044 seconds | Data: Record Not Found
Processed MC Number 1553955 | Start: 2024-08-17 21:27:43.291231 | End: 2024-08-17 21:27:47.480938 | Duration: 4.189707 seconds | Data: Record Not Found
Processed MC Number 1553956 | Start: 2024-08-17 21:27:47.481037 | End: 2024-08-17 21:27:51.679151 | Duration: 4.198114 seconds | Data: Record Not Found
Processed MC Number 1553957 | Start: 2024-08-17 21:27:51.679495 | End: 2024-08-17 21:27:55.875855 | Duration: 4.19636 seconds | Data: Record Not Found
Processed MC Number 1553958 | Start: 2024-08-17 21:27:55.875935 | End: 2024-08-17 21:28:06.349617 | Duration: 10.473682 seconds | Data: Record Active
Processed MC Number 1553959 | Start: 2024-08-17 21:28:06.349718 | End: 2024-08-17 21:28:16.478090 | Duration: 10.128372 seconds | Data: Record Active
Processed MC Number 1553960 | Start: 2024-08-17 21:28:16.478329 | End: 2024-08-17 21:28:20.712149 | Duration: 4.23382 seconds | Data: Record Inactive
Processed MC Number 1553961 | Start: 2024-08-17 21:28:20.712269 | End: 2024-08-17 21:28:31.137349 | Duration: 10.42508 seconds | Data: Record Active
Processed MC Number 1553962 | Start: 2024-08-17 21:28:31.137519 | End: 2024-08-17 21:28:35.329668 | Duration: 4.192149 seconds | Data: Record Not Found
Processed MC Number 1553963 | Start: 2024-08-17 21:28:35.330031 | End: 2024-08-17 21:28:39.544780 | Duration: 4.214749 seconds | Data: Record Inactive
Processed MC Number 1553964 | Start: 2024-08-17 21:28:39.544922 | End: 2024-08-17 21:28:43.720489 | Duration: 4.175567 seconds | Data: Record Not Found
Processed MC Number 1553965 | Start: 2024-08-17 21:28:43.720672 | End: 2024-08-17 21:28:53.778812 | Duration: 10.05814 seconds | Data: Record Active
Processed MC Number 1553966 | Start: 2024-08-17 21:28:53.779045 | End: 2024-08-17 21:29:03.810196 | Duration: 10.031151 seconds | Data: Record Active
Processed MC Number 1553967 | Start: 2024-08-17 21:29:03.810310 | End: 2024-08-17 21:29:08.007943 | Duration: 4.197633 seconds | Data: Record Not Found
Processed MC Number 1553968 | Start: 2024-08-17 21:29:08.008042 | End: 2024-08-17 21:29:12.245987 | Duration: 4.237945 seconds | Data: Record Not Found
Processed MC Number 1553969 | Start: 2024-08-17 21:29:12.246488 | End: 2024-08-17 21:29:27.589735 | Duration: 15.343247 seconds | Data: Record Active
Processed MC Number 1553970 | Start: 2024-08-17 21:29:27.590001 | End: 2024-08-17 21:29:37.619003 | Duration: 10.029002 seconds | Data: Record Active
Processed MC Number 1553971 | Start: 2024-08-17 21:29:37.619116 | End: 2024-08-17 21:29:48.005718 | Duration: 10.386602 seconds | Data: Record Active
Processed MC Number 1553972 | Start: 2024-08-17 21:29:48.005802 | End: 2024-08-17 21:29:58.009106 | Duration: 10.003304 seconds | Data: Record Active
Processed MC Number 1553973 | Start: 2024-08-17 21:29:58.009583 | End: 2024-08-17 21:30:02.200585 | Duration: 4.191002 seconds | Data: Record Not Found
Processed MC Number 1553974 | Start: 2024-08-17 21:30:02.200713 | End: 2024-08-17 21:30:06.373997 | Duration: 4.173284 seconds | Data: Record Not Found
Processed MC Number 1553975 | Start: 2024-08-17 21:30:06.374102 | End: 2024-08-17 21:30:10.597794 | Duration: 4.223692 seconds | Data: Record Inactive
Processed MC Number 1553976 | Start: 2024-08-17 21:30:10.597888 | End: 2024-08-17 21:30:14.761493 | Duration: 4.163605 seconds | Data: Record Not Found
Processed MC Number 1553977 | Start: 2024-08-17 21:30:14.761572 | End: 2024-08-17 21:30:19.012998 | Duration: 4.251426 seconds | Data: Record Inactive
Processed MC Number 1553978 | Start: 2024-08-17 21:30:19.013187 | End: 2024-08-17 21:30:23.173638 | Duration: 4.160451 seconds | Data: Record Not Found
Processed MC Number 1553979 | Start: 2024-08-17 21:30:23.173763 | End: 2024-08-17 21:30:33.225404 | Duration: 10.051641 seconds | Data: Record Active
Processed MC Number 1553980 | Start: 2024-08-17 21:30:33.225691 | End: 2024-08-17 21:30:43.380078 | Duration: 10.154387 seconds | Data: Record Active
Processed MC Number 1553981 | Start: 2024-08-17 21:30:43.380211 | End: 2024-08-17 21:30:47.633864 | Duration: 4.253653 seconds | Data: Record Not Found
Processed MC Number 1553982 | Start: 2024-08-17 21:30:47.633979 | End: 2024-08-17 21:30:57.641388 | Duration: 10.007409 seconds | Data: Record Active
Processed MC Number 1553983 | Start: 2024-08-17 21:30:57.641564 | End: 2024-08-17 21:31:13.368535 | Duration: 15.726971 seconds | Data: Record Active
Processed MC Number 1553984 | Start: 2024-08-17 21:31:13.368793 | End: 2024-08-17 21:31:28.745156 | Duration: 15.376363 seconds | Data: Record Active
Processed MC Number 1553985 | Start: 2024-08-17 21:31:28.745426 | End: 2024-08-17 21:31:38.752450 | Duration: 10.007024 seconds | Data: Record Active
Processed MC Number 1553986 | Start: 2024-08-17 21:31:38.752550 | End: 2024-08-17 21:31:42.929202 | Duration: 4.176652 seconds | Data: Record Not Found
Processed MC Number 1553987 | Start: 2024-08-17 21:31:42.929305 | End: 2024-08-17 21:31:52.979433 | Duration: 10.050128 seconds | Data: Record Active
Processed MC Number 1553988 | Start: 2024-08-17 21:31:52.979856 | End: 2024-08-17 21:31:57.172829 | Duration: 4.192973 seconds | Data: Record Not Found
Processed MC Number 1553989 | Start: 2024-08-17 21:31:57.172934 | End: 2024-08-17 21:32:01.342639 | Duration: 4.169705 seconds | Data: Record Not Found
Processed MC Number 1553990 | Start: 2024-08-17 21:32:01.342725 | End: 2024-08-17 21:32:05.561230 | Duration: 4.218505 seconds | Data: Record Not Found
Processed MC Number 1553991 | Start: 2024-08-17 21:32:05.561461 | End: 2024-08-17 21:32:16.687028 | Duration: 11.125567 seconds | Data: Record Active
Processed MC Number 1553992 | Start: 2024-08-17 21:32:16.687308 | End: 2024-08-17 21:32:20.953032 | Duration: 4.265724 seconds | Data: Record Not Found
Processed MC Number 1553993 | Start: 2024-08-17 21:32:20.953216 | End: 2024-08-17 21:32:30.969622 | Duration: 10.016406 seconds | Data: Record Active
Processed MC Number 1553994 | Start: 2024-08-17 21:32:30.970065 | End: 2024-08-17 21:32:42.102778 | Duration: 11.132713 seconds | Data: Record Active
Processed MC Number 1553995 | Start: 2024-08-17 21:32:42.102914 | End: 2024-08-17 21:32:52.140065 | Duration: 10.037151 seconds | Data: Record Active
Processed MC Number 1553996 | Start: 2024-08-17 21:32:52.140367 | End: 2024-08-17 21:32:56.337597 | Duration: 4.19723 seconds | Data: Record Not Found
Processed MC Number 1553997 | Start: 2024-08-17 21:32:56.337688 | End: 2024-08-17 21:33:00.611394 | Duration: 4.273706 seconds | Data: Record Not Found
Processed MC Number 1553998 | Start: 2024-08-17 21:33:00.611503 | End: 2024-08-17 21:33:10.624070 | Duration: 10.012567 seconds | Data: Record Active
Processed MC Number 1553999 | Start: 2024-08-17 21:33:10.624473 | End: 2024-08-17 21:33:14.899619 | Duration: 4.275146 seconds | Data: Record Not Found
Processed MC Number 1554000 | Start: 2024-08-17 21:33:14.899765 | End: 2024-08-17 21:33:24.768119 | Duration: 9.868354 seconds | Data: Record Active
Processed MC Number 1554001 | Start: 2024-08-17 21:33:24.768225 | End: 2024-08-17 21:33:34.817399 | Duration: 10.049174 seconds | Data: Record Active
Processed MC Number 1554002 | Start: 2024-08-17 21:33:34.817626 | End: 2024-08-17 21:33:38.985833 | Duration: 4.168207 seconds | Data: Record Not Found
Processed MC Number 1554003 | Start: 2024-08-17 21:33:38.985935 | End: 2024-08-17 21:33:43.172299 | Duration: 4.186364 seconds | Data: Record Not Found
Processed MC Number 1554004 | Start: 2024-08-17 21:33:43.172385 | End: 2024-08-17 21:33:47.348559 | Duration: 4.176174 seconds | Data: Record Not Found
Processed MC Number 1554005 | Start: 2024-08-17 21:33:47.348884 | End: 2024-08-17 21:33:51.604720 | Duration: 4.255836 seconds | Data: Record Not Found
Processed MC Number 1554006 | Start: 2024-08-17 21:33:51.604825 | End: 2024-08-17 21:34:01.589757 | Duration: 9.984932 seconds | Data: Record Active
Processed MC Number 1554007 | Start: 2024-08-17 21:34:01.589889 | End: 2024-08-17 21:34:05.828475 | Duration: 4.238586 seconds | Data: Record Inactive
Processed MC Number 1554008 | Start: 2024-08-17 21:34:05.828568 | End: 2024-08-17 21:34:15.844475 | Duration: 10.015907 seconds | Data: Record Active
Processed MC Number 1554009 | Start: 2024-08-17 21:34:15.844627 | End: 2024-08-17 21:34:20.029700 | Duration: 4.185073 seconds | Data: Record Not Found
Processed MC Number 1554010 | Start: 2024-08-17 21:34:20.030067 | End: 2024-08-17 21:34:24.241953 | Duration: 4.211886 seconds | Data: Record Not Found
Processed MC Number 1554011 | Start: 2024-08-17 21:34:24.242042 | End: 2024-08-17 21:34:28.478729 | Duration: 4.236687 seconds | Data: Record Inactive
Processed MC Number 1554012 | Start: 2024-08-17 21:34:28.478840 | End: 2024-08-17 21:34:38.437832 | Duration: 9.958992 seconds | Data: Record Active
Processed MC Number 1554013 | Start: 2024-08-17 21:34:38.437945 | End: 2024-08-17 21:34:48.375180 | Duration: 9.937235 seconds | Data: Record Active
Processed MC Number 1554014 | Start: 2024-08-17 21:34:48.375266 | End: 2024-08-17 21:35:03.724684 | Duration: 15.349418 seconds | Data: Record Active
Processed MC Number 1554015 | Start: 2024-08-17 21:35:03.725141 | End: 2024-08-17 21:35:14.948542 | Duration: 11.223401 seconds | Data: Record Active
Processed MC Number 1554016 | Start: 2024-08-17 21:35:14.948876 | End: 2024-08-17 21:35:26.895815 | Duration: 11.946939 seconds | Data: Record Active
Processed MC Number 1554017 | Start: 2024-08-17 21:35:26.896072 | End: 2024-08-17 21:35:31.136788 | Duration: 4.240716 seconds | Data: Record Not Found
Processed MC Number 1554018 | Start: 2024-08-17 21:35:31.136883 | End: 2024-08-17 21:35:35.394850 | Duration: 4.257967 seconds | Data: Record Not Found
Processed MC Number 1554019 | Start: 2024-08-17 21:35:35.395260 | End: 2024-08-17 21:35:39.682303 | Duration: 4.287043 seconds | Data: Record Inactive
Processed MC Number 1554020 | Start: 2024-08-17 21:35:39.682394 | End: 2024-08-17 21:35:50.211434 | Duration: 10.52904 seconds | Data: Record Active
Processed MC Number 1554021 | Start: 2024-08-17 21:35:50.211683 | End: 2024-08-17 21:36:00.954350 | Duration: 10.742667 seconds | Data: Record Active
Processed MC Number 1554022 | Start: 2024-08-17 21:36:00.954590 | End: 2024-08-17 21:36:05.660366 | Duration: 4.705776 seconds | Data: Record Not Found
Processed MC Number 1554023 | Start: 2024-08-17 21:36:05.660454 | End: 2024-08-17 21:36:09.850687 | Duration: 4.190233 seconds | Data: Record Not Found
Processed MC Number 1554024 | Start: 2024-08-17 21:36:09.850801 | End: 2024-08-17 21:36:21.051093 | Duration: 11.200292 seconds | Data: Record Active
Processed MC Number 1554025 | Start: 2024-08-17 21:36:21.051202 | End: 2024-08-17 21:36:25.700834 | Duration: 4.649632 seconds | Data: Record Not Found
Processed MC Number 1554026 | Start: 2024-08-17 21:36:25.700926 | End: 2024-08-17 21:36:37.500438 | Duration: 11.799512 seconds | Data: Record Active
Processed MC Number 1554027 | Start: 2024-08-17 21:36:37.500683 | End: 2024-08-17 21:36:42.194750 | Duration: 4.694067 seconds | Data: Record Not Found
Processed MC Number 1554028 | Start: 2024-08-17 21:36:42.194832 | End: 2024-08-17 21:36:52.893736 | Duration: 10.698904 seconds | Data: Record Active
Processed MC Number 1554029 | Start: 2024-08-17 21:36:52.893985 | End: 2024-08-17 21:37:04.048202 | Duration: 11.154217 seconds | Data: Record Active
Processed MC Number 1554030 | Start: 2024-08-17 21:37:04.048463 | End: 2024-08-17 21:37:15.289081 | Duration: 11.240618 seconds | Data: Record Active
Processed MC Number 1554031 | Start: 2024-08-17 21:37:15.289535 | End: 2024-08-17 21:37:27.049809 | Duration: 11.760274 seconds | Data: Record Active
Processed MC Number 1554032 | Start: 2024-08-17 21:37:27.050190 | End: 2024-08-17 21:37:40.104529 | Duration: 13.054339 seconds | Data: Record Active
Processed MC Number 1554033 | Start: 2024-08-17 21:37:40.104786 | End: 2024-08-17 21:37:44.778550 | Duration: 4.673764 seconds | Data: Record Not Found
Processed MC Number 1554034 | Start: 2024-08-17 21:37:44.778661 | End: 2024-08-17 21:37:56.427901 | Duration: 11.64924 seconds | Data: Record Active
Processed MC Number 1554035 | Start: 2024-08-17 21:37:56.428172 | End: 2024-08-17 21:38:01.336002 | Duration: 4.90783 seconds | Data: Record Not Found
Processed MC Number 1554036 | Start: 2024-08-17 21:38:01.336106 | End: 2024-08-17 21:38:11.784824 | Duration: 10.448718 seconds | Data: Record Active
Processed MC Number 1554037 | Start: 2024-08-17 21:38:11.785070 | End: 2024-08-17 21:38:16.437991 | Duration: 4.652921 seconds | Data: Record Not Found
Processed MC Number 1554038 | Start: 2024-08-17 21:38:16.438072 | End: 2024-08-17 21:38:27.088196 | Duration: 10.650124 seconds | Data: Record Active
Processed MC Number 1554039 | Start: 2024-08-17 21:38:27.088420 | End: 2024-08-17 21:38:37.576414 | Duration: 10.487994 seconds | Data: Record Active
Processed MC Number 1554040 | Start: 2024-08-17 21:38:37.576795 | End: 2024-08-17 21:38:42.259354 | Duration: 4.682559 seconds | Data: Record Inactive
Processed MC Number 1554041 | Start: 2024-08-17 21:38:42.259435 | End: 2024-08-17 21:38:52.898105 | Duration: 10.63867 seconds | Data: Record Active
Processed MC Number 1554042 | Start: 2024-08-17 21:38:52.898333 | End: 2024-08-17 21:39:08.011773 | Duration: 15.11344 seconds | Data: Record Active
Processed MC Number 1554043 | Start: 2024-08-17 21:39:08.012280 | End: 2024-08-17 21:39:12.245611 | Duration: 4.233331 seconds | Data: Record Not Found
Processed MC Number 1554044 | Start: 2024-08-17 21:39:12.245693 | End: 2024-08-17 21:39:22.648596 | Duration: 10.402903 seconds | Data: Record Active
Processed MC Number 1554045 | Start: 2024-08-17 21:39:22.648835 | End: 2024-08-17 21:39:26.805267 | Duration: 4.156432 seconds | Data: Record Not Found
Processed MC Number 1554046 | Start: 2024-08-17 21:39:26.805350 | End: 2024-08-17 21:39:37.001160 | Duration: 10.19581 seconds | Data: Record Active
Processed MC Number 1554047 | Start: 2024-08-17 21:39:37.001379 | End: 2024-08-17 21:39:41.216576 | Duration: 4.215197 seconds | Data: Record Not Found
Processed MC Number 1554048 | Start: 2024-08-17 21:39:41.216907 | End: 2024-08-17 21:39:45.370209 | Duration: 4.153302 seconds | Data: Record Not Found
Processed MC Number 1554049 | Start: 2024-08-17 21:39:45.370306 | End: 2024-08-17 21:40:00.689007 | Duration: 15.318701 seconds | Data: Record Active
Processed MC Number 1554050 | Start: 2024-08-17 21:40:00.689284 | End: 2024-08-17 21:40:04.867738 | Duration: 4.178454 seconds | Data: Record Not Found
Processed MC Number 1554051 | Start: 2024-08-17 21:40:04.867828 | End: 2024-08-17 21:40:09.056663 | Duration: 4.188835 seconds | Data: Record Not Found
Processed MC Number 1554052 | Start: 2024-08-17 21:40:09.056754 | End: 2024-08-17 21:40:19.140469 | Duration: 10.083715 seconds | Data: Record Active
Processed MC Number 1554053 | Start: 2024-08-17 21:40:19.140823 | End: 2024-08-17 21:40:29.571230 | Duration: 10.430407 seconds | Data: Record Active
Processed MC Number 1554054 | Start: 2024-08-17 21:40:29.571600 | End: 2024-08-17 21:40:33.723039 | Duration: 4.151439 seconds | Data: Record Not Found
Processed MC Number 1554055 | Start: 2024-08-17 21:40:33.723125 | End: 2024-08-17 21:40:37.930205 | Duration: 4.20708 seconds | Data: Record Not Found
Processed MC Number 1554056 | Start: 2024-08-17 21:40:37.930284 | End: 2024-08-17 21:40:42.115481 | Duration: 4.185197 seconds | Data: Record Not Found
Processed MC Number 1554057 | Start: 2024-08-17 21:40:42.115585 | End: 2024-08-17 21:40:52.064364 | Duration: 9.948779 seconds | Data: Record Active
Processed MC Number 1554058 | Start: 2024-08-17 21:40:52.064853 | End: 2024-08-17 21:40:56.454124 | Duration: 4.389271 seconds | Data: Record Not Found
Processed MC Number 1554059 | Start: 2024-08-17 21:40:56.454311 | End: 2024-08-17 21:41:06.846515 | Duration: 10.392204 seconds | Data: Record Active
Processed MC Number 1554060 | Start: 2024-08-17 21:41:06.846751 | End: 2024-08-17 21:41:11.012561 | Duration: 4.16581 seconds | Data: Record Not Found
Processed MC Number 1554061 | Start: 2024-08-17 21:41:11.012652 | End: 2024-08-17 21:41:15.407266 | Duration: 4.394614 seconds | Data: Record Not Found
